country	subset	label	treatment	block	legume	richness	date (additional dates below!)	species	species name	Biomass (g dryweight)	Individuals survived (at least partly green) (#)	timing	remark
BG	within	D-LMOQRT	D	3	0	6	16.09.2014	O	BE Dactylis	3,3	3	post	
BG	within	D-LMOQRT	D	3	0	6	16.09.2014	Q	FR Dactylis	2,7	3	post	
BG	within	D-LMOQRT	D	3	0	6	16.09.2014	R	UA Dactylis	4,9	3	post	
BG	within	D-LMOQRT	D	3	0	6	16.09.2014	T	ES Dactylis	3,4	3	post	
BG	within	D-LMOQRT	D	3	0	6	15.10.2014	L	IT Dactylis	0		end	
BG	within	D-LMOQRT	D	3	0	6	15.10.2014	M	DE Dactylis	0		end	
BG	within	D-LMOQRT	D	3	0	6	15.10.2014	O	BE Dactylis	0		end	
BG	within	D-LMOQRT	D	3	0	6	15.10.2014	Q	FR Dactylis	0		end	
BG	within	D-LMOQRT	D	3	0	6	15.10.2014	R	UA Dactylis	0		end	
BG	within	D-LMOQRT	D	3	0	6	15.10.2014	T	ES Dactylis	0		end	
BG	within	D-LMOQRT	D	3	0	6	22.06.2015	L	IT Dactylis	4		res	
BG	within	D-LMOQRT	D	3	0	6	22.06.2015	M	DE Dactylis	0,3		res	
BG	within	D-LMOQRT	D	3	0	6	22.06.2015	O	BE Dactylis	0,7		res	
BG	within	D-LMOQRT	D	3	0	6	22.06.2015	Q	FR Dactylis	0,1		res	
BG	within	D-LMOQRT	D	3	0	6	22.06.2015	R	UA Dactylis	0,2		res	
BG	within	D-LMOQRT	D	3	0	6	22.06.2015	T	ES Dactylis	5,1		res	
BG	within	D-LMPQTU	D	3	0	6	05.06.2014	L	IT Dactylis	0		pre	
BG	within	D-LMPQTU	D	3	0	6	05.06.2014	M	DE Dactylis	0		pre	
BG	within	D-LMPQTU	D	3	0	6	05.06.2014	P	AT Dactylis	0		pre	
BG	within	D-LMPQTU	D	3	0	6	05.06.2014	Q	FR Dactylis	0		pre	
BG	within	D-LMPQTU	D	3	0	6	05.06.2014	T	ES Dactylis	0		pre	
BG	within	D-LMPQTU	D	3	0	6	05.06.2014	U	SE Dactylis	0		pre	
BG	within	D-LMPQTU	D	3	0	6	16.09.2014	L	IT Dactylis	4,5	3	post	
BG	within	D-LMPQTU	D	3	0	6	16.09.2014	M	DE Dactylis	0,0001	0	post	
BG	within	D-LMPQTU	D	3	0	6	16.09.2014	P	AT Dactylis	1,6	3	post	
BG	within	D-LMPQTU	D	3	0	6	16.09.2014	Q	FR Dactylis	3	3	post	
BG	within	D-LMPQTU	D	3	0	6	16.09.2014	T	ES Dactylis	1,3	3	post	
BG	within	D-LMPQTU	D	3	0	6	16.09.2014	U	SE Dactylis	0,3	2	post	
BG	within	D-LMPQTU	D	3	0	6	15.10.2014	L	IT Dactylis	0		end	
BG	within	D-LMPQTU	D	3	0	6	15.10.2014	M	DE Dactylis	0		end	
BG	within	D-LMPQTU	D	3	0	6	15.10.2014	P	AT Dactylis	0		end	
BG	within	D-LMPQTU	D	3	0	6	15.10.2014	Q	FR Dactylis	0		end	
BG	within	D-LMPQTU	D	3	0	6	15.10.2014	T	ES Dactylis	0		end	
BG	within	D-LMPQTU	D	3	0	6	15.10.2014	U	SE Dactylis	0		end	
BG	within	D-LMPQTU	D	3	0	6	22.06.2015	L	IT Dactylis	0,07		res	
BG	within	D-LMPQTU	D	3	0	6	22.06.2015	M	DE Dactylis	3		res	
BG	within	D-LMPQTU	D	3	0	6	22.06.2015	P	AT Dactylis	0,6		res	
BG	within	D-LMPQTU	D	3	0	6	22.06.2015	Q	FR Dactylis	1,1		res	
BG	within	D-LMPQTU	D	3	0	6	22.06.2015	T	ES Dactylis	0,1		res	
BG	within	D-LMPQTU	D	3	0	6	22.06.2015	U	SE Dactylis	0,04		res	
BG	within	D-LMS	D	3	0	3	05.06.2014	L	IT Dactylis	0		pre	LMS
BG	within	D-LMS	D	3	0	3	05.06.2014	M	DE Dactylis	0		pre	LMS
BG	within	D-LMS	D	3	0	3	05.06.2014	S	TR Dactylis	0		pre	LMS
BG	within	D-LMS	D	3	0	3	16.09.2014	L	IT Dactylis	8,6	5	post	LMS
BG	within	D-LMS	D	3	0	3	16.09.2014	M	DE Dactylis	5,9	4	post	LMS
BG	within	D-LMS	D	3	0	3	16.09.2014	S	TR Dactylis	4,2	6	post	LMS
BG	within	D-LMS	D	3	0	3	15.10.2014	L	IT Dactylis	0		end	LMS
BG	within	D-LMS	D	3	0	3	15.10.2014	M	DE Dactylis	0		end	LMS
BG	within	D-LMS	D	3	0	3	15.10.2014	S	TR Dactylis	0		end	LMS
BG	within	D-LMS	D	3	0	3	22.06.2015	L	IT Dactylis	11,9		res	LMS
BG	within	D-LMS	D	3	0	3	22.06.2015	M	DE Dactylis	0,2		res	LMS
BG	within	D-LMS	D	3	0	3	22.06.2015	S	TR Dactylis	3,6		res	LMS
BG	within	D-LNOSRV	D	3	0	6	05.06.2014	L	IT Dactylis	0		pre	
BG	within	D-LNOSRV	D	3	0	6	05.06.2014	N	HU Dactylis	0		pre	
BG	within	D-LNOSRV	D	3	0	6	05.06.2014	O	BE Dactylis	0		pre	
BG	within	D-LNOSRV	D	3	0	6	05.06.2014	S	TR Dactylis	0		pre	
BG	within	D-LNOSRV	D	3	0	6	05.06.2014	V	UK Dactylis	0		pre	
BG	within	D-LNOSRV	D	3	0	6	05.06.2014	R	UA Dactylis	0		pre	
BG	within	D-LNOSRV	D	3	0	6	16.09.2014	L	IT Dactylis	4,9	3	post	
BG	within	D-LNOSRV	D	3	0	6	16.09.2014	N	HU Dactylis	4,7	3	post	
BG	within	D-LNOSRV	D	3	0	6	16.09.2014	O	BE Dactylis	0,0001	0	post	
BG	within	D-LNOSRV	D	3	0	6	16.09.2014	S	TR Dactylis	4,2	3	post	
BG	within	D-LNOSRV	D	3	0	6	16.09.2014	V	UK Dactylis	1,4	3	post	
BG	within	D-LNOSRV	D	3	0	6	16.09.2014	R	UA Dactylis	8,2	3	post	
BG	within	D-LNOSRV	D	3	0	6	15.10.2014	L	IT Dactylis	0		end	
BG	within	D-LNOSRV	D	3	0	6	15.10.2014	N	HU Dactylis	0		end	
BG	within	D-LNOSRV	D	3	0	6	15.10.2014	O	BE Dactylis	0		end	
BG	within	D-LNOSRV	D	3	0	6	15.10.2014	S	TR Dactylis	0		end	
BG	within	D-LNOSRV	D	3	0	6	15.10.2014	V	UK Dactylis	0		end	
BG	within	D-LNOSRV	D	3	0	6	15.10.2014	R	UA Dactylis	0		end	
BG	within	D-LNOSRV	D	3	0	6	22.06.2015	L	IT Dactylis	7,6		res	
BG	within	D-LNOSRV	D	3	0	6	22.06.2015	N	HU Dactylis	4		res	
BG	within	D-LNOSRV	D	3	0	6	22.06.2015	O	BE Dactylis	9		res	
BG	within	D-LNOSRV	D	3	0	6	22.06.2015	S	TR Dactylis	0,7		res	
BG	within	D-LNOSRV	D	3	0	6	22.06.2015	V	UK Dactylis	0,9		res	
BG	within	D-LNOSRV	D	3	0	6	22.06.2015	R	UA Dactylis	0		res	
BG	within	D-LPT	D	3	0	3	05.06.2014	L	IT Dactylis	0		pre	LPT
BG	within	D-LPT	D	3	0	3	05.06.2014	P	AT Dactylis	0		pre	LPT
BG	within	D-LPT	D	3	0	3	05.06.2014	T	ES Dactylis	0		pre	LPT
BG	within	D-LPT	D	3	0	3	16.09.2014	L	IT Dactylis	6,2	6	post	LPT
BG	within	D-LPT	D	3	0	3	16.09.2014	P	AT Dactylis	9,2	6	post	LPT
BG	within	D-LPT	D	3	0	3	16.09.2014	T	ES Dactylis	3,6	6	post	LPT
BG	within	D-LPT	D	3	0	3	15.10.2014	L	IT Dactylis	0		end	LPT
BG	within	D-LPT	D	3	0	3	15.10.2014	P	AT Dactylis	0		end	LPT
BG	within	D-LPT	D	3	0	3	15.10.2014	T	ES Dactylis	0		end	LPT
BG	within	D-LPT	D	3	0	3	22.06.2015	L	IT Dactylis	8,1		res	LPT
BG	within	D-LPT	D	3	0	3	22.06.2015	P	AT Dactylis	3,1		res	LPT
BG	within	D-LPT	D	3	0	3	22.06.2015	T	ES Dactylis	2,6		res	LPT
BG	within	D-M	D	3	0	1	05.06.2014	M	DE Dactylis	0		pre	
BG	within	D-M	D	3	0	1	16.09.2014	M	DE Dactylis	12,9	16	post	
BG	within	D-M	D	3	0	1	15.10.2014	M	DE Dactylis	0		end	
BG	within	D-M	D	3	0	1	22.06.2015	M	DE Dactylis	11,9		res	
BG	within	D-MNOPSU	D	3	0	6	05.06.2014	M	DE Dactylis	0		pre	
BG	within	D-MNOPSU	D	3	0	6	05.06.2014	N	HU Dactylis	0		pre	
BG	within	D-MNOPSU	D	3	0	6	05.06.2014	O	BE Dactylis	0		pre	
BG	within	D-MNOPSU	D	3	0	6	05.06.2014	P	AT Dactylis	0		pre	
BG	within	D-MNOPSU	D	3	0	6	05.06.2014	S	TR Dactylis	0		pre	
BG	within	D-MNOPSU	D	3	0	6	05.06.2014	U	SE Dactylis	0		pre	
BG	within	D-MNOPSU	D	3	0	6	16.09.2014	M	DE Dactylis	1,9	3	post	
BG	within	D-MNOPSU	D	3	0	6	16.09.2014	N	HU Dactylis	1,1	3	post	
BG	within	D-MNOPSU	D	3	0	6	16.09.2014	O	BE Dactylis	1,1	3	post	
BG	within	D-MNOPSU	D	3	0	6	16.09.2014	P	AT Dactylis	2,5	3	post	
BG	within	D-MNOPSU	D	3	0	6	16.09.2014	S	TR Dactylis	1,1	3	post	
BG	within	D-MNOPSU	D	3	0	6	16.09.2014	U	SE Dactylis	0,4	3	post	
BG	within	D-MNOPSU	D	3	0	6	15.10.2014	M	DE Dactylis	0		end	
BG	within	D-MNOPSU	D	3	0	6	15.10.2014	N	HU Dactylis	0		end	
BG	within	D-MNOPSU	D	3	0	6	15.10.2014	O	BE Dactylis	0		end	
BG	within	D-MNOPSU	D	3	0	6	15.10.2014	P	AT Dactylis	0		end	
BG	within	D-MNOPSU	D	3	0	6	15.10.2014	S	TR Dactylis	0		end	
BG	within	D-MNOPSU	D	3	0	6	15.10.2014	U	SE Dactylis	0		end	
BG	within	D-MNOPSU	D	3	0	6	22.06.2015	M	DE Dactylis	1		res	
BG	within	D-MNOPSU	D	3	0	6	22.06.2015	N	HU Dactylis	0,9		res	
BG	within	D-MNOPSU	D	3	0	6	22.06.2015	O	BE Dactylis	1		res	
BG	within	D-MNOPSU	D	3	0	6	22.06.2015	P	AT Dactylis	1,1		res	
BG	within	D-MNOPSU	D	3	0	6	22.06.2015	S	TR Dactylis	0,1		res	
BG	within	D-MNOPSU	D	3	0	6	22.06.2015	U	SE Dactylis	0		res	
BG	within	D-MNQRTU	D	3	0	6	05.06.2014	M	DE Dactylis	0		pre	
BG	within	D-MNQRTU	D	3	0	6	05.06.2014	N	HU Dactylis	0		pre	
BG	within	D-MNQRTU	D	3	0	6	05.06.2014	Q	FR Dactylis	0		pre	
BG	within	D-MNQRTU	D	3	0	6	05.06.2014	R	UA Dactylis	0		pre	
BG	within	D-MNQRTU	D	3	0	6	05.06.2014	T	ES Dactylis	0		pre	
BG	within	D-MNQRTU	D	3	0	6	05.06.2014	U	SE Dactylis	0		pre	
BG	within	D-MNQRTU	D	3	0	6	16.09.2014	M	DE Dactylis	2,4	3	post	
BG	within	D-MNQRTU	D	3	0	6	16.09.2014	N	HU Dactylis	1,2	3	post	
BG	within	D-MNQRTU	D	3	0	6	16.09.2014	Q	FR Dactylis	1,3	3	post	
BG	within	D-MNQRTU	D	3	0	6	16.09.2014	R	UA Dactylis	4,9	3	post	
BG	within	D-MNQRTU	D	3	0	6	16.09.2014	T	ES Dactylis	1,3	3	post	
BG	within	D-MNQRTU	D	3	0	6	16.09.2014	U	SE Dactylis	6,5	3	post	
BG	within	D-MNQRTU	D	3	0	6	15.10.2014	M	DE Dactylis	0		end	
BG	within	D-MNQRTU	D	3	0	6	15.10.2014	N	HU Dactylis	0		end	
BG	within	D-MNQRTU	D	3	0	6	15.10.2014	Q	FR Dactylis	0		end	
BG	within	D-MNQRTU	D	3	0	6	15.10.2014	R	UA Dactylis	0		end	
BG	within	D-MNQRTU	D	3	0	6	15.10.2014	T	ES Dactylis	0		end	
BG	within	D-MNQRTU	D	3	0	6	15.10.2014	U	SE Dactylis	0		end	
BG	within	D-MNQRTU	D	3	0	6	22.06.2015	M	DE Dactylis	0,3		res	
BG	within	D-MNQRTU	D	3	0	6	22.06.2015	N	HU Dactylis	0,9		res	
BG	within	D-MNQRTU	D	3	0	6	22.06.2015	Q	FR Dactylis	0,6		res	
BG	within	D-MNQRTU	D	3	0	6	22.06.2015	R	UA Dactylis	0,8		res	
BG	within	D-MNQRTU	D	3	0	6	22.06.2015	T	ES Dactylis	1		res	
BG	within	D-MNQRTU	D	3	0	6	22.06.2015	U	SE Dactylis	0		res	
BG	within	D-MRV	D	3	0	3	05.06.2014	M	DE Dactylis	0		pre	MRV
BG	within	D-MRV	D	3	0	3	05.06.2014	R	UA Dactylis	0		pre	MRV
BG	within	D-MRV	D	3	0	3	05.06.2014	V	UK Dactylis	0		pre	MRV
BG	within	D-MRV	D	3	0	3	16.09.2014	M	DE Dactylis	0,0001	0	post	MRV
BG	within	D-MRV	D	3	0	3	16.09.2014	R	UA Dactylis	19,8	6	post	MRV
BG	within	D-MRV	D	3	0	3	16.09.2014	V	UK Dactylis	0,0001	0	post	MRV
BG	within	D-MRV	D	3	0	3	15.10.2014	M	DE Dactylis	0		end	MRV
BG	within	D-MRV	D	3	0	3	15.10.2014	R	UA Dactylis	0		end	MRV
BG	within	D-MRV	D	3	0	3	15.10.2014	V	UK Dactylis	0		end	MRV
BG	within	D-MRV	D	3	0	3	22.06.2015	M	DE Dactylis	8,2		res	MRV
BG	within	D-MRV	D	3	0	3	22.06.2015	R	UA Dactylis	18		res	MRV
BG	within	D-MRV	D	3	0	3	22.06.2015	V	UK Dactylis	7,1		res	MRV
BG	within	D-N	D	3	0	1	05.06.2014	N	HU Dactylis	0		pre	
BG	within	D-N	D	3	0	1	16.09.2014	N	HU Dactylis	20,5	18	post	
BG	within	D-N	D	3	0	1	15.10.2014	N	HU Dactylis	0		end	
BG	within	D-N	D	3	0	1	22.06.2015	N	HU Dactylis	8,6		res	
BG	within	D-NOQ	D	3	0	3	05.06.2014	N	HU Dactylis	0		pre	NOQ
BG	within	D-NOQ	D	3	0	3	05.06.2014	O	BE Dactylis	0		pre	NOQ
BG	within	D-NOQ	D	3	0	3	05.06.2014	Q	FR Dactylis	0		pre	NOQ
BG	within	D-NOQ	D	3	0	3	16.09.2014	N	HU Dactylis	5,9	6	post	NOQ
BG	within	D-NOQ	D	3	0	3	16.09.2014	O	BE Dactylis	4,8	6	post	NOQ
BG	within	D-NOQ	D	3	0	3	16.09.2014	Q	FR Dactylis	8,5	6	post	NOQ
BG	within	D-NOQ	D	3	0	3	15.10.2014	N	HU Dactylis	0		end	NOQ
BG	within	D-NOQ	D	3	0	3	15.10.2014	O	BE Dactylis	0		end	NOQ
BG	within	D-NOQ	D	3	0	3	15.10.2014	Q	FR Dactylis	0		end	NOQ
BG	within	D-NOQ	D	3	0	3	22.06.2015	N	HU Dactylis	2,9		res	NOQ
BG	within	D-NOQ	D	3	0	3	22.06.2015	O	BE Dactylis	5,9		res	NOQ
BG	within	D-NOQ	D	3	0	3	22.06.2015	Q	FR Dactylis	5,1		res	NOQ
BG	within	D-NQV	D	3	0	3	05.06.2014	N	HU Dactylis	0		pre	NQV
BG	within	D-NQV	D	3	0	3	05.06.2014	Q	FR Dactylis	0		pre	NQV
BG	within	D-NQV	D	3	0	3	05.06.2014	V	UK Dactylis	0		pre	NQV
BG	within	D-NQV	D	3	0	3	16.09.2014	N	HU Dactylis	4,2	6	post	NQV
BG	within	D-NQV	D	3	0	3	16.09.2014	Q	FR Dactylis	5,2	5	post	NQV
BG	within	D-NQV	D	3	0	3	16.09.2014	V	UK Dactylis	6,2	6	post	NQV
BG	within	D-NQV	D	3	0	3	15.10.2014	N	HU Dactylis	0		end	NQV
BG	within	D-NQV	D	3	0	3	15.10.2014	Q	FR Dactylis	0		end	NQV
BG	within	D-NQV	D	3	0	3	15.10.2014	V	UK Dactylis	0		end	NQV
BG	within	D-NQV	D	3	0	3	22.06.2015	N	HU Dactylis	8,4		res	NQV
BG	within	D-NQV	D	3	0	3	22.06.2015	Q	FR Dactylis	4,6		res	NQV
BG	within	D-NQV	D	3	0	3	22.06.2015	V	UK Dactylis	2,3		res	NQV
BG	within	D-NTV	D	3	0	3	05.06.2014	N	HU Dactylis	0		pre	NTV
BG	within	D-NTV	D	3	0	3	05.06.2014	T	ES Dactylis	0		pre	NTV
BG	within	D-NTV	D	3	0	3	05.06.2014	V	UK Dactylis	0		pre	NTV
BG	within	D-NTV	D	3	0	3	16.09.2014	N	HU Dactylis	2,9	6	post	NTV
BG	within	D-NTV	D	3	0	3	16.09.2014	T	ES Dactylis	5,8	6	post	NTV
BG	within	D-NTV	D	3	0	3	16.09.2014	V	UK Dactylis	8,8	5	post	NTV
BG	within	D-NTV	D	3	0	3	15.10.2014	N	HU Dactylis	0		end	NTV
BG	within	D-NTV	D	3	0	3	15.10.2014	T	ES Dactylis	0		end	NTV
BG	within	D-NTV	D	3	0	3	15.10.2014	V	UK Dactylis	0		end	NTV
BG	within	D-NTV	D	3	0	3	22.06.2015	N	HU Dactylis	0		res	NTV
BG	within	D-NTV	D	3	0	3	22.06.2015	T	ES Dactylis	2,9		res	NTV
BG	within	D-NTV	D	3	0	3	22.06.2015	V	UK Dactylis	0		res	NTV
BG	within	D-O	D	3	0	1	05.06.2014	O	BE Dactylis	0		pre	
BG	within	D-O	D	3	0	1	16.09.2014	O	BE Dactylis	17,4	17	post	
BG	within	D-O	D	3	0	1	15.10.2014	O	BE Dactylis	0		end	
BG	within	D-O	D	3	0	1	22.06.2015	O	BE Dactylis	25		res	
BG	within	D-OQV	D	3	0	3	05.06.2014	O	BE Dactylis	0		pre	OQV
BG	within	D-OQV	D	3	0	3	05.06.2014	Q	FR Dactylis	0		pre	OQV
BG	within	D-OQV	D	3	0	3	05.06.2014	V	UK Dactylis	0		pre	OQV
BG	within	D-OQV	D	3	0	3	16.09.2014	O	BE Dactylis	5,4	6	post	OQV
BG	within	D-OQV	D	3	0	3	16.09.2014	Q	FR Dactylis	5	6	post	OQV
BG	within	D-OQV	D	3	0	3	16.09.2014	V	UK Dactylis	5,9	6	post	OQV
BG	within	D-OQV	D	3	0	3	15.10.2014	O	BE Dactylis	0		end	OQV
BG	within	D-OQV	D	3	0	3	15.10.2014	Q	FR Dactylis	0		end	OQV
BG	within	D-OQV	D	3	0	3	15.10.2014	V	UK Dactylis	0		end	OQV
BG	within	D-OQV	D	3	0	3	22.06.2015	O	BE Dactylis	2,5		res	OQV
BG	within	D-OQV	D	3	0	3	22.06.2015	Q	FR Dactylis	0		res	OQV
BG	within	D-OQV	D	3	0	3	22.06.2015	V	UK Dactylis	0		res	OQV
BG	within	D-P	D	3	0	1	05.06.2014	P	AT Dactylis	0		pre	
BG	within	D-P	D	3	0	1	16.09.2014	P	AT Dactylis	14,2	15	post	
BG	within	D-P	D	3	0	1	15.10.2014	P	AT Dactylis	0		end	
BG	within	D-P	D	3	0	1	22.06.2015	P	AT Dactylis	14,1		res	
BG	within	D-PTU	D	3	0	3	05.06.2014	P	AT Dactylis	0		pre	PTU
BG	within	D-PTU	D	3	0	3	05.06.2014	T	ES Dactylis	0		pre	PTU
BG	within	D-PTU	D	3	0	3	05.06.2014	U	SE Dactylis	0		pre	PTU
BG	within	D-PTU	D	3	0	3	16.09.2014	P	AT Dactylis	6,5	4	post	PTU
BG	within	D-PTU	D	3	0	3	16.09.2014	T	ES Dactylis	3	6	post	PTU
BG	within	D-PTU	D	3	0	3	16.09.2014	U	SE Dactylis	0,0001	0	post	PTU
BG	within	D-PTU	D	3	0	3	15.10.2014	P	AT Dactylis	0		end	PTU
BG	within	D-PTU	D	3	0	3	15.10.2014	T	ES Dactylis	0		end	PTU
BG	within	D-PTU	D	3	0	3	15.10.2014	U	SE Dactylis	0		end	PTU
BG	within	D-PTU	D	3	0	3	22.06.2015	P	AT Dactylis	2,8		res	PTU
BG	within	D-PTU	D	3	0	3	22.06.2015	T	ES Dactylis	0,6		res	PTU
BG	within	D-PTU	D	3	0	3	22.06.2015	U	SE Dactylis	0		res	PTU
BG	within	D-Q	D	3	0	1	05.06.2014	Q	FR Dactylis	0		pre	
BG	within	D-Q	D	3	0	1	16.09.2014	Q	FR Dactylis	18,5	17	post	
BG	within	D-Q	D	3	0	1	15.10.2014	Q	FR Dactylis	0		end	
BG	within	D-Q	D	3	0	1	22.06.2015	Q	FR Dactylis	15,4		res	
BG	within	D-R	D	3	0	1	05.06.2014	R	UA Dactylis	0		pre	
BG	within	D-R	D	3	0	1	16.09.2014	R	UA Dactylis	13,9	18	post	
BG	within	D-R	D	3	0	1	15.10.2014	R	UA Dactylis	0		end	
BG	within	D-R	D	3	0	1	22.06.2015	R	UA Dactylis	20,6		res	
BG	within	D-S	D	3	0	1	05.06.2014	S	TR Dactylis	0		pre	
BG	within	D-S	D	3	0	1	16.09.2014	S	TR Dactylis	0,0001	0	post	
BG	within	D-S	D	3	0	1	15.10.2014	S	TR Dactylis	0		end	
BG	within	D-S	D	3	0	1	22.06.2015	S	TR Dactylis	11,9		res	
BG	phytometer	D-SI	D	2	1	3	05.06.2014	phyto 3	Plantago lanceolata	2,4		pre	-SI
BG	phytometer	D-SI	D	2	1	3	05.06.2014	phyto 2	Lotus corniculatus	1,9		pre	-SI
BG	phytometer	D-SI	D	2	1	3	05.06.2014	phyto 1	Dactylis glomerata	6,2		pre	-SI
BG	phytometer	D-SI	D	2	1	3	16.09.2014	phyto 3	Plantago lanceolata	13,2	6	post	-SI
BG	phytometer	D-SI	D	2	1	3	16.09.2014	phyto 2	Lotus corniculatus	8,6	5	post	-SI
BG	phytometer	D-SI	D	2	1	3	16.09.2014	phyto 1	Dactylis glomerata	14,8	5	post	-SI
BG	phytometer	D-SI	D	2	1	3	15.10.2014	phyto 3	Plantago lanceolata	0		end	-SI
BG	phytometer	D-SI	D	2	1	3	15.10.2014	phyto 2	Lotus corniculatus	0		end	-SI
BG	phytometer	D-SI	D	2	1	3	15.10.2014	phyto 1	Dactylis glomerata	0		end	-SI
BG	phytometer	D-SI	D	2	1	3	22.06.2015	phyto 3	Plantago lanceolata	2,4		res	-SI
BG	phytometer	D-SI	D	2	1	3	22.06.2015	phyto 2	Lotus corniculatus	3,3		res	-SI
BG	phytometer	D-SI	D	2	1	3	22.06.2015	phyto 1	Dactylis glomerata	6,7		res	-SI
BG	phytometer	D-SII	D	2	1	3	05.06.2014	phyto 3	Plantago lanceolata	5,7		pre	SII
BG	phytometer	D-SII	D	2	1	3	05.06.2014	phyto 2	Lotus corniculatus	2,1		pre	SII
BG	phytometer	D-SII	D	2	1	3	05.06.2014	phyto 1	Dactylis glomerata	4,3		pre	SII
BG	phytometer	D-SII	D	2	1	3	16.09.2014	phyto 3	Plantago lanceolata	11,3	6	post	SII
BG	phytometer	D-SII	D	2	1	3	16.09.2014	phyto 2	Lotus corniculatus	3,1	6	post	SII
BG	phytometer	D-SII	D	2	1	3	16.09.2014	phyto 1	Dactylis glomerata	11,2	6	post	SII
BG	phytometer	D-SII	D	2	1	3	15.10.2014	phyto 3	Plantago lanceolata	0		end	SII
BG	phytometer	D-SII	D	2	1	3	15.10.2014	phyto 2	Lotus corniculatus	0		end	SII
BG	phytometer	D-SII	D	2	1	3	15.10.2014	phyto 1	Dactylis glomerata	0		end	SII
BG	phytometer	D-SII	D	2	1	3	22.06.2015	phyto 3	Plantago lanceolata	4,9		res	SII
BG	phytometer	D-SII	D	2	1	3	22.06.2015	phyto 2	Lotus corniculatus	4,8		res	SII
BG	phytometer	D-SII	D	2	1	3	22.06.2015	phyto 1	Dactylis glomerata	5,9		res	SII
BG	phytometer	D-SIII	D	3	1	3	05.06.2014	phyto 3	Plantago lanceolata	0,01		pre	III
BG	phytometer	D-SIII	D	3	1	3	05.06.2014	phyto 2	Lotus corniculatus	2,1		pre	III
BG	phytometer	D-SIII	D	3	1	3	05.06.2014	phyto 1	Dactylis glomerata	10,6		pre	III
BG	phytometer	D-SIII	D	3	1	3	16.09.2014	phyto 3	Plantago lanceolata	17,6	6	post	III
BG	phytometer	D-SIII	D	3	1	3	16.09.2014	phyto 2	Lotus corniculatus	2,6	5	post	III
BG	phytometer	D-SIII	D	3	1	3	16.09.2014	phyto 1	Dactylis glomerata	8,9	6	post	III
BG	phytometer	D-SIII	D	3	1	3	15.10.2014	phyto 3	Plantago lanceolata	0		end	III
BG	phytometer	D-SIII	D	3	1	3	15.10.2014	phyto 2	Lotus corniculatus	0		end	III
BG	phytometer	D-SIII	D	3	1	3	15.10.2014	phyto 1	Dactylis glomerata	0		end	III
BG	phytometer	D-SIII	D	3	1	3	22.06.2015	phyto 3	Plantago lanceolata	1,2		res	III
BG	phytometer	D-SIII	D	3	1	3	22.06.2015	phyto 2	Lotus corniculatus	4,6		res	III
BG	phytometer	D-SIII	D	3	1	3	22.06.2015	phyto 1	Dactylis glomerata	8,1		res	III
BG	within	D-T	D	3	0	1	05.06.2014	T	ES Dactylis	0		pre	
BG	within	D-T	D	3	0	1	16.09.2014	T	ES Dactylis	5,6	18	post	
BG	within	D-T	D	3	0	1	15.10.2014	T	ES Dactylis	0		end	
BG	within	D-T	D	3	0	1	22.06.2015	T	ES Dactylis	9,9		res	
BG	species	D-U	D	3	1	1	05.06.2014	d	Trifolium pratense	7,3		pre	
BG	within	D-U	D	3	0	1	05.06.2014	U	SE Dactylis	0		pre	
BG	within	D-U	D	3	0	1	16.09.2014	U	SE Dactylis	22,9	18	post	
BG	species	D-U	D	3	1	1	15.10.2014	d	Trifolium pratense	0		end	
BG	within	D-U	D	3	0	1	15.10.2014	U	SE Dactylis	0		end	
BG	species	D-U	D	3	1	1	22.06.2015	d	Trifolium pratense	16,4		res	
BG	within	D-U	D	3	0	1	22.06.2015	U	SE Dactylis	0		res	
BG	within	D-URS	D	3	0	3	05.06.2014	U	SE Dactylis	0		pre	URS
BG	within	D-URS	D	3	0	3	05.06.2014	R	UA Dactylis	0		pre	URS
BG	within	D-URS	D	3	0	3	05.06.2014	S	TR Dactylis	0		pre	URS
BG	within	D-URS	D	3	0	3	16.09.2014	U	SE Dactylis	0,0001	0	post	URS
BG	within	D-URS	D	3	0	3	16.09.2014	R	UA Dactylis	8,8	6	post	URS
BG	within	D-URS	D	3	0	3	16.09.2014	S	TR Dactylis	4,3	4	post	URS
BG	within	D-URS	D	3	0	3	15.10.2014	U	SE Dactylis	0		end	URS
BG	within	D-URS	D	3	0	3	15.10.2014	R	UA Dactylis	0		end	URS
BG	within	D-URS	D	3	0	3	15.10.2014	S	TR Dactylis	0		end	URS
BG	within	D-URS	D	3	0	3	22.06.2015	U	SE Dactylis	0		res	URS
BG	within	D-URS	D	3	0	3	22.06.2015	R	UA Dactylis	1,2		res	URS
BG	within	D-URS	D	3	0	3	22.06.2015	S	TR Dactylis	1,2		res	URS
BG	within	D-V	D	3	0	1	05.06.2014	V	UK Dactylis	0		pre	
BG	within	D-V	D	3	0	1	16.09.2014	V	UK Dactylis	8,8	17	post	
BG	within	D-V	D	3	0	1	15.10.2014	V	UK Dactylis	0		end	
BG	within	D-V	D	3	0	1	22.06.2015	V	UK Dactylis	4		res	
TR	species	D-1258cd	D	1	1	6	16.01.2015	community	community	3,57		pre	
TR	species	D-134578	D	1	0	6	16.01.2015	community	community	3,96		pre	
TR	species	D-24a	D	1	1	3	16.01.2015	community	community	4,87		pre	
TR	species	D-123	D	1	0	3	16.01.2015	community	community	3,91		pre	
TR	species	D-b	D	1	1	1	16.01.2015	community	community	0		pre	
